generation,Individual,Fitness,Genome,steric_stiff,steric_range,surface_stiff,anchor_density,anchor_stiff,hydrolysis
gen0058,126,1.466495,00000011100011111111111111001011,100.0,0.056249999999999994,49.234375,47.1875,471.875,0.2171875
gen0058,127,1.309971,00000011110011001111111000000011,100.0,0.058124999999999996,40.046875,47.1875,275.0,0.20468750000000002
gen0058,128,1.121497,00000011110110001100101100001011,100.0,0.05859375,27.796875,10.625,387.5,0.2171875
gen0058,129,1.958222,00001011100011001110101011001001,221.875,0.056249999999999994,40.046875,33.125,359.375,0.21406250000000002
gen0058,130,0.911211,00000111110110101110111001001101,160.9375,0.05859375,33.921875,35.9375,303.125,0.22031250000000002
gen0058,131,0.584966,00000011111010010001100110111101,100.0,0.0590625,28.5625,21.875,218.75,0.2953125
gen0058,132,0.610635,00000011111011010001001110111001,100.0,0.0590625,40.8125,16.25,443.75,0.2890625
gen0058,133,2.206073,01000011111011110110110101000011,1075.0,0.0590625,47.703125,35.9375,190.625,0.20468750000000002
gen0058,134,1.073708,00000011001011011110111100001011,100.0,0.0534375,43.109375,35.9375,387.5,0.2171875
gen0058,135,2.376895,10000011100111011101100010100001,2050.0,0.05671875,43.109375,21.875,106.25,0.2515625
gen0058,136,0.672684,00000011100011001110111011011001,100.0,0.056249999999999994,40.046875,35.9375,359.375,0.2390625
gen0058,137,3.540555,00000001110111000110110110100011,100.0,0.04359375,38.515625,35.9375,218.75,0.2546875
gen0058,138,2.07557,01000001100011101111111000000111,1075.0,0.041249999999999995,46.171875,47.1875,275.0,0.2109375
gen0058,139,0.507047,00000011111011000001100110111101,100.0,0.0590625,37.75,21.875,218.75,0.2953125
gen0058,140,2.115561,00000111110111101110111001001101,160.9375,0.05859375,46.171875,35.9375,303.125,0.22031250000000002
gen0058,141,0.679743,00000011100011001110101011011001,100.0,0.056249999999999994,40.046875,33.125,359.375,0.2390625
gen0058,142,0.766214,00000011111011110110110101000011,100.0,0.0590625,47.703125,35.9375,190.625,0.20468750000000002
gen0058,143,2.09732,00000111110111101110011001001101,160.9375,0.05859375,46.171875,30.3125,303.125,0.22031250000000002
gen0058,144,2.431368,00100011001011011110111100001011,587.5,0.0534375,43.109375,35.9375,387.5,0.2171875
gen0058,145,2.165738,01000011110111000110110110101011,1075.0,0.05859375,38.515625,35.9375,218.75,0.2671875
gen0058,146,0.684398,00000011101011010010101101001010,100.0,0.0571875,40.8125,33.125,415.625,0.215625
gen0058,147,0.493897,00000011110111010010110001001010,100.0,0.05859375,40.8125,35.9375,78.125,0.215625
gen0058,148,2.621687,00000001110110010010010110101011,100.0,0.04359375,28.5625,30.3125,218.75,0.2671875
gen0058,149,0.343646,00000011101011111111111111001011,100.0,0.0571875,49.234375,47.1875,471.875,0.2171875
gen0058,150,2.502424,00000001100111111111101101001011,100.0,0.04171875,49.234375,44.375,415.625,0.2171875
gen0058,151,0.606907,00000011100111111111111100001011,100.0,0.05671875,49.234375,47.1875,387.5,0.2171875
gen0058,152,1.760133,00000011111111100111110110101111,100.0,0.059531249999999994,44.640625,47.1875,218.75,0.2734375
gen0058,153,1.706847,00001011110111000110110010101011,221.875,0.05859375,38.515625,35.9375,106.25,0.2671875
gen0058,154,1.170658,00000011111111110111110110001010,100.0,0.059531249999999994,47.703125,47.1875,218.75,0.215625
gen0058,155,0.473431,00000011100011110110010011001000,100.0,0.056249999999999994,47.703125,30.3125,134.375,0.21250000000000002
gen0058,156,2.229874,10000011100100111101100010100011,2050.0,0.05671875,12.484375,21.875,106.25,0.2546875
gen0058,157,1.083136,00000011000111001110101010001011,100.0,0.052968749999999995,40.046875,33.125,331.25,0.2171875
gen0058,158,2.094267,01000001101010101011111000000111,1075.0,0.0421875,33.15625,47.1875,275.0,0.2109375
gen0058,159,0.447746,00000011100011001110101001001001,100.0,0.056249999999999994,40.046875,33.125,303.125,0.21406250000000002
gen0058,160,2.110466,01000001100011101011111000000111,1075.0,0.041249999999999995,45.40625,47.1875,275.0,0.2109375
gen0058,161,1.210084,00000011111011010001100110111101,100.0,0.0590625,40.8125,21.875,218.75,0.2953125
gen0058,162,1.344135,00000011001011001110101011101110,100.0,0.0534375,40.046875,33.125,359.375,0.271875
gen0058,163,1.639664,00000011111001110110110101000011,100.0,0.0590625,23.203125,35.9375,190.625,0.20468750000000002
gen0059,0,0.669146,00000011101111010110001100001001,100.0,0.05765625,41.578125,27.5,387.5,0.21406250000000002
gen0059,1,0.605462,00000011011011011110100000001001,100.0,0.0553125,43.109375,33.125,50.0,0.21406250000000002
gen0059,2,0.833211,00000011110011001110100100001100,100.0,0.058124999999999996,40.046875,33.125,162.5,0.21875
gen0059,3,1.165044,00000011010011000001110110001000,100.0,0.054375,37.75,24.6875,218.75,0.21250000000000002
gen0059,4,0.541922,00000011110111111110111001001010,100.0,0.05859375,49.234375,35.9375,303.125,0.215625
gen0059,5,0.777287,00000011101111111101100011001000,100.0,0.05765625,49.234375,21.875,134.375,0.21250000000000002
gen0059,6,1.312874,00000011110011001111100101101101,100.0,0.058124999999999996,40.046875,44.375,190.625,0.2703125
gen0059,7,0.532849,00000011101011111111111111001011,100.0,0.0571875,49.234375,47.1875,471.875,0.2171875
gen0059,8,0.650104,00000011110011001110110100100111,100.0,0.058124999999999996,40.046875,35.9375,162.5,0.2609375
gen0059,9,0.705273,00000011110111011010110101001011,100.0,0.05859375,42.34375,35.9375,190.625,0.2171875
gen0059,10,1.682837,00000011100111001101101000000110,100.0,0.05671875,40.046875,21.875,275.0,0.209375
gen0059,11,0.665689,00000011110011001110110110001100,100.0,0.058124999999999996,40.046875,35.9375,218.75,0.21875
gen0059,12,0.259082,00000011000111111101100010100011,100.0,0.052968749999999995,49.234375,21.875,106.25,0.2546875
gen0059,13,0.674725,00000011101011110111110000001101,100.0,0.0571875,47.703125,47.1875,50.0,0.22031250000000002
gen0059,14,0.668684,00000011101011110010001101000111,100.0,0.0571875,46.9375,27.5,415.625,0.2109375
gen0059,15,2.121004,00000111100111100110100101001010,160.9375,0.05671875,44.640625,33.125,190.625,0.215625
gen0059,16,1.307489,00000011100111111101100010100011,100.0,0.05671875,49.234375,21.875,106.25,0.2546875
gen0059,17,0.785405,00000011100011001110101001001001,100.0,0.056249999999999994,40.046875,33.125,303.125,0.21406250000000002
gen0059,18,0.080102,00000011111011011011010110001011,100.0,0.0590625,42.34375,41.5625,218.75,0.2171875
gen0059,19,0.442297,00000011101111111100110100100111,100.0,0.05765625,49.234375,13.4375,162.5,0.2609375
gen0059,20,0.430213,00000011101010110110011011001111,100.0,0.0571875,35.453125,30.3125,359.375,0.2234375
gen0059,21,0.796597,00000011101011011001100110001001,100.0,0.0571875,42.34375,21.875,218.75,0.21406250000000002
gen0059,22,2.064612,00100011110101100110110100001011,587.5,0.05859375,20.140625,35.9375,162.5,0.2171875
gen0059,23,1.368564,00000011100011101101101000110011,100.0,0.056249999999999994,46.171875,21.875,275.0,0.2796875
gen0059,24,0.498762,00000011110011001110111100001011,100.0,0.058124999999999996,40.046875,35.9375,387.5,0.2171875
gen0059,25,0.439079,00000011100111100101100011001000,100.0,0.05671875,44.640625,21.875,134.375,0.21250000000000002
gen0059,26,1.05757,00000010101111111101100011001000,100.0,0.05015625,49.234375,21.875,134.375,0.21250000000000002
gen0059,27,2.400168,01000011110011001110100110110011,1075.0,0.058124999999999996,40.046875,33.125,218.75,0.2796875
gen0059,28,1.030673,00000011100011011000101011011001,100.0,0.056249999999999994,42.34375,10.625,359.375,0.2390625
gen0059,29,2.324862,10101011100111100101100011001000,2659.375,0.05671875,44.640625,21.875,134.375,0.21250000000000002
gen0059,30,1.512401,00000011110011110111110110001100,100.0,0.058124999999999996,47.703125,47.1875,218.75,0.21875
gen0059,31,0.648281,00000011110111011010110111001011,100.0,0.05859375,42.34375,35.9375,246.875,0.2171875
gen0059,32,3.660347,00000001110110010010010011001000,100.0,0.04359375,28.5625,30.3125,134.375,0.21250000000000002
gen0059,33,0.354158,00000011100011001110111011011001,100.0,0.056249999999999994,40.046875,35.9375,359.375,0.2390625
gen0059,34,0.510404,00000011011011011110111101011011,100.0,0.0553125,43.109375,35.9375,415.625,0.2421875
gen0059,35,1.100289,00000011101111000111110110101111,100.0,0.05765625,38.515625,47.1875,218.75,0.2734375
gen0059,36,0.894534,00000011100011100010110101000011,100.0,0.056249999999999994,43.875,35.9375,190.625,0.20468750000000002
gen0059,37,0.734098,00000011100111010101100101001011,100.0,0.05671875,41.578125,21.875,190.625,0.2171875
gen0059,38,0.582908,00000011011011110110110111001011,100.0,0.0553125,47.703125,35.9375,246.875,0.2171875
gen0059,39,0.912777,00000011111011100101111001001010,100.0,0.0590625,44.640625,24.6875,303.125,0.215625
gen0059,40,0.598705,00000011110011111111111111010011,100.0,0.058124999999999996,49.234375,47.1875,471.875,0.2296875
gen0059,41,0.815104,00000011100011001101101101011001,100.0,0.056249999999999994,40.046875,21.875,415.625,0.2390625
gen0059,42,0.940596,00000011100110100010110011101110,100.0,0.05671875,31.625,35.9375,134.375,0.271875
gen0059,43,0.82444,00000011000111001110111010001011,100.0,0.052968749999999995,40.046875,35.9375,331.25,0.2171875
gen0059,44,1.447259,00000011011011101100111101001010,100.0,0.0553125,46.171875,13.4375,415.625,0.215625
gen0059,45,0.414714,00000011110111100101111100001011,100.0,0.05859375,44.640625,24.6875,387.5,0.2171875
gen0059,46,0.802187,00000011110111011010110101001001,100.0,0.05859375,42.34375,35.9375,190.625,0.21406250000000002
gen0059,47,3.322213,00000001110111000110110101110101,100.0,0.04359375,38.515625,35.9375,190.625,0.2828125
gen0059,48,0.891628,00000011100011001110101011001001,100.0,0.056249999999999994,40.046875,33.125,359.375,0.21406250000000002
gen0059,49,1.178203,00000011110111111111111100111101,100.0,0.05859375,49.234375,47.1875,387.5,0.2953125
gen0059,50,0.667066,00000011110011110110110101001011,100.0,0.058124999999999996,47.703125,35.9375,190.625,0.2171875
gen0059,51,0.792538,00000011110011001110101011011001,100.0,0.058124999999999996,40.046875,33.125,359.375,0.2390625
gen0059,52,0.531756,00000011110011001101101011001011,100.0,0.058124999999999996,40.046875,21.875,359.375,0.2171875
gen0059,53,0.756249,00000011001011011110111100001011,100.0,0.0534375,43.109375,35.9375,387.5,0.2171875
gen0059,54,2.33606,00000001110110011001100101101101,100.0,0.04359375,30.09375,21.875,190.625,0.2703125
gen0059,55,2.247058,00000011000111111100100000001001,100.0,0.052968749999999995,49.234375,10.625,50.0,0.21406250000000002
gen0059,56,1.646727,00000011110011001111111000001000,100.0,0.058124999999999996,40.046875,47.1875,275.0,0.21250000000000002
gen0059,57,0.930404,00000011011011011110110100011011,100.0,0.0553125,43.109375,35.9375,162.5,0.2421875
gen0059,58,0.423163,00000011110111011011010111001100,100.0,0.05859375,42.34375,41.5625,246.875,0.21875
gen0059,59,0.614634,00000011101011111111111001001011,100.0,0.0571875,49.234375,47.1875,303.125,0.2171875
gen0059,60,0.340535,00000011110111100101101100001100,100.0,0.05859375,44.640625,21.875,387.5,0.21875
gen0059,61,0.854502,00000011111011110101100111001011,100.0,0.0590625,47.703125,21.875,246.875,0.2171875
gen0059,62,0.613735,00000011110010010101101100001111,100.0,0.058124999999999996,29.328125,21.875,387.5,0.2234375
gen0059,63,0.561445,00000011100011000001100101101101,100.0,0.056249999999999994,37.75,21.875,190.625,0.2703125
gen0059,64,0.982194,00000011010111011110111100101111,100.0,0.05484375,43.109375,35.9375,387.5,0.2734375
gen0059,65,4.256779,00000001110111000110110100100011,100.0,0.04359375,38.515625,35.9375,162.5,0.2546875
gen0059,66,0.808785,00000011110011010111100101000011,100.0,0.058124999999999996,41.578125,44.375,190.625,0.20468750000000002
gen0059,67,0.696648,00000011110111010111111001001010,100.0,0.05859375,41.578125,47.1875,303.125,0.215625
gen0059,68,0.953867,00000011110011011001100101101101,100.0,0.058124999999999996,42.34375,21.875,190.625,0.2703125
gen0059,69,0.469573,00000011110111110110110110001010,100.0,0.05859375,47.703125,35.9375,218.75,0.215625
gen0059,70,0.279295,00000011100111010101100100100011,100.0,0.05671875,41.578125,21.875,162.5,0.2546875
gen0059,71,2.842859,01000010110110010101100010111011,1075.0,0.05109374999999999,29.328125,21.875,106.25,0.2921875
gen0059,72,0.32499,00000011111111110110111100000110,100.0,0.059531249999999994,47.703125,35.9375,387.5,0.209375
gen0059,73,0.468759,00000011100111001101100111011001,100.0,0.05671875,40.046875,21.875,246.875,0.2390625
gen0059,74,0.470761,00000011111011111100110100100101,100.0,0.0590625,49.234375,13.4375,162.5,0.2578125
gen0059,75,0.941293,00000011100010110110100111001001,100.0,0.056249999999999994,35.453125,33.125,246.875,0.21406250000000002
gen0059,76,0.301114,00000011011011110110111101011011,100.0,0.0553125,47.703125,35.9375,415.625,0.2421875
gen0059,77,0.459679,00000011100111111110111001001011,100.0,0.05671875,49.234375,35.9375,303.125,0.2171875
gen0059,78,0.911341,00000011110011001101100000101101,100.0,0.058124999999999996,40.046875,21.875,50.0,0.2703125
gen0059,79,1.021161,00000011001111111101100010101011,100.0,0.05390625,49.234375,21.875,106.25,0.2671875
gen0059,80,2.159732,01001011100011001110101100001001,1196.875,0.056249999999999994,40.046875,33.125,387.5,0.21406250000000002
gen0059,81,3.679812,00000001101011101110110101101010,100.0,0.0421875,46.171875,35.9375,190.625,0.265625
gen0059,82,1.115448,00000011000011101110111010001001,100.0,0.0525,46.171875,35.9375,331.25,0.21406250000000002
gen0059,83,0.656659,00000011110110010110111110101011,100.0,0.05859375,29.328125,35.9375,443.75,0.2671875
gen0059,84,1.196752,00000011110011001100111010000111,100.0,0.058124999999999996,40.046875,13.4375,331.25,0.2109375
gen0059,85,1.381398,00000010110110110111110110001011,100.0,0.05109374999999999,35.453125,47.1875,218.75,0.2171875
gen0059,86,1.440583,00000111100011111001100101101101,160.9375,0.056249999999999994,48.46875,21.875,190.625,0.2703125
gen0059,87,0.403138,00000011110011001110100111001000,100.0,0.058124999999999996,40.046875,33.125,246.875,0.21250000000000002
gen0059,88,1.12476,00000011100011111111111111011000,100.0,0.056249999999999994,49.234375,47.1875,471.875,0.2375
gen0059,89,0.501974,00000011100011001110110101101101,100.0,0.056249999999999994,40.046875,35.9375,190.625,0.2703125
gen0059,90,0.406658,00000011110111100010111100000000,100.0,0.05859375,43.875,35.9375,387.5,0.2
gen0059,91,0.492397,00000011100111111101110000001101,100.0,0.05671875,49.234375,24.6875,50.0,0.22031250000000002
gen0059,92,0.421961,00000011100111111101111100000110,100.0,0.05671875,49.234375,24.6875,387.5,0.209375
gen0059,93,3.087745,00000001110110010101101101001011,100.0,0.04359375,29.328125,21.875,415.625,0.2171875
gen0059,94,1.204532,00000011101111011110101100001011,100.0,0.05765625,43.109375,33.125,387.5,0.2171875
gen0059,95,0.714464,00000011100111101111100111001001,100.0,0.05671875,46.171875,44.375,246.875,0.21406250000000002
gen0059,96,1.297221,00000011110101110101100101001011,100.0,0.05859375,23.203125,21.875,190.625,0.2171875
gen0059,97,1.277114,00000011101111111101100011001011,100.0,0.05765625,49.234375,21.875,134.375,0.2171875
gen0059,98,0.99608,00000111100011000110110110001010,160.9375,0.056249999999999994,38.515625,35.9375,218.75,0.215625
gen0059,99,1.804646,00000111110111001101100111011000,160.9375,0.05859375,40.046875,21.875,246.875,0.2375
gen0059,100,0.992031,00000011011011101100111010001010,100.0,0.0553125,46.171875,13.4375,331.25,0.215625
gen0059,101,1.693584,00000011101111011110101101001011,100.0,0.05765625,43.109375,33.125,415.625,0.2171875
gen0059,102,0.557698,00000011111011101101100110001011,100.0,0.0590625,46.171875,21.875,218.75,0.2171875
gen0059,103,0.886602,00000011111111110110111100001010,100.0,0.059531249999999994,47.703125,35.9375,387.5,0.215625
gen0059,104,0.416842,00000011100111010111100101001011,100.0,0.05671875,41.578125,44.375,190.625,0.2171875
gen0059,105,1.02244,00000011000111111101100100100011,100.0,0.052968749999999995,49.234375,21.875,162.5,0.2546875
gen0059,106,1.119039,00000011010101110101101000001001,100.0,0.05484375,23.203125,21.875,275.0,0.21406250000000002
gen0059,107,2.419012,01000011110011100011110101001011,1075.0,0.058124999999999996,43.875,47.1875,190.625,0.2171875
gen0059,108,0.549611,00000011110010010101101100101000,100.0,0.058124999999999996,29.328125,21.875,387.5,0.2625
gen0059,109,0.92679,00000011111011101101101011001011,100.0,0.0590625,46.171875,21.875,359.375,0.2171875
gen0059,110,0.824614,00000011110111100010101000000000,100.0,0.05859375,43.875,33.125,275.0,0.2
gen0059,111,0.629049,00000011111011010001100100011101,100.0,0.0590625,40.8125,21.875,162.5,0.2453125
gen0059,112,0.404849,00000011100111011001110100001011,100.0,0.05671875,42.34375,24.6875,162.5,0.2171875
gen0059,113,1.146283,00000010110111011010100101001011,100.0,0.05109374999999999,42.34375,33.125,190.625,0.2171875
gen0059,114,0.415432,00000011110110010010111100001011,100.0,0.05859375,28.5625,35.9375,387.5,0.2171875
gen0059,115,0.429161,00000011110011111001100101101101,100.0,0.058124999999999996,48.46875,21.875,190.625,0.2703125
gen0059,116,2.586924,01000011100111111111111100001011,1075.0,0.05671875,49.234375,47.1875,387.5,0.2171875
gen0059,117,2.101834,01000011100011001101101000101000,1075.0,0.056249999999999994,40.046875,21.875,275.0,0.2625
gen0059,118,0.448472,00000011110011111110111001001010,100.0,0.058124999999999996,49.234375,35.9375,303.125,0.215625
